44	s3_u1	1	12.6	0.08	en2
44	s3_u1	1	19.38	0.06	en2
44	s3_u1	1	14.53	0.07	en2
46	s3_u1	1	27.44	0.06	en4
46	s3_u1	1	14.33	0.04	en4
46	s3_u1	1	13.99	0.05	en4
48	s3_u1	1	23.78	0.15	eng1
48	s3_u1	1	13.55	0.05	eng1
49	s3_u1	1	17.05	0.05	eng2
49	s3_u1	1	3.76	0.07	eng2
49	s3_u1	1	10.71	0.07	eng2
51	s3_u1	1	11.08	0.05	eng4
51	s3_u1	1	24.41	0.05	eng4
53	s3_u1	1	11.54	0.07	er2
53	s3_u1	1	18.43	0.09	er2
53	s3_u1	1	0.22	0.08	er2
53	s3_u1	1	26.4	0.03	er2
53	s3_u1	1	6.2	0.08	er2
57	s3_u1	1	26.44	0.07	f
58	s3_u1	1	0.83	0.03	g
58	s3_u1	1	11.05	0.03	g
58	s3_u1	1	14.47	0.03	g
58	s3_u1	1	12.22	0.03	g
58	s3_u1	1	15.03	0.04	g
58	s3_u1	1	9.43	0.03	g
58	s3_u1	1	13.51	0.04	g
58	s3_u1	1	5.74	0.03	g
58	s3_u1	1	5.54	0.02	g
58	s3_u1	1	4.9	0.03	g
58	s3_u1	1	24.38	0.03	g
58	s3_u1	1	7.44	0.04	g
58	s3_u1	1	13.26	0.03	g
58	s3_u1	1	0.68	0.02	g
58	s3_u1	1	6.39	0.04	g
58	s3_u1	1	17.85	0.03	g
58	s3_u1	1	23.74	0.04	g
58	s3_u1	1	8.93	0.02	g
58	s3_u1	1	19.19	0.03	g
59	s3_u1	1	10.21	0.07	h
59	s3_u1	1	21.62	0.07	h
59	s3_u1	1	26.84	0.03	h
59	s3_u1	1	9.88	0.03	h
59	s3_u1	1	4.65	0.04	h
59	s3_u1	1	11.71	0.05	h
59	s3_u1	1	9.35	0.03	h
59	s3_u1	1	23.3	0.14	h
59	s3_u1	1	10.56	0.06	h
59	s3_u1	1	16.68	0.04	h
59	s3_u1	1	1.03	0.04	h
59	s3_u1	1	27.78	0.06	h
59	s3_u1	1	9.25	0.05	h
61	s3_u1	1	13.23	0.03	i2
61	s3_u1	1	5.31	0.03	i2
61	s3_u1	1	12.19	0.03	i2
61	s3_u1	1	15.37	0.08	i2
61	s3_u1	1	15.84	0.1	i2
61	s3_u1	1	15.01	0.02	i2
62	s3_u1	1	5.14	0.03	i3
62	s3_u1	1	22.24	0.21	i3
62	s3_u1	1	8.42	0.04	i3
62	s3_u1	1	25.87	0.03	i3
62	s3_u1	1	9.86	0.02	i3
62	s3_u1	1	7.02	0.04	i3
62	s3_u1	1	11.67	0.04	i3
62	s3_u1	1	20.75	0.07	i3
62	s3_u1	1	0.43	0.02	i3
62	s3_u1	1	14.77	0.04	i3
62	s3_u1	1	10.19	0.02	i3
62	s3_u1	1	12.86	0.09	i3
62	s3_u1	1	2.52	0.15	i3
62	s3_u1	1	16.79	0.11	i3
63	s3_u1	1	26.64	0.05	i4
63	s3_u1	1	8.09	0.05	i4
63	s3_u1	1	27.04	0.03	i4
63	s3_u1	1	4.23	0.02	i4
64	s3_u1	1	25.32	0.06	i5
64	s3_u1	1	22.94	0.11	i5
65	s3_u1	1	24.5	0.21	ia1
70	s3_u1	1	19.95	0.15	ian1
70	s3_u1	1	1.47	0.06	ian1
73	s3_u1	1	6.71	0.06	ian4
82	s3_u1	1	6.64	0.05	iao3
83	s3_u1	1	2.05	0.11	iao4
83	s3_u1	1	25.07	0.07	iao4
83	s3_u1	1	3.02	0.08	iao4
83	s3_u1	1	1.78	0.07	iao4
83	s3_u1	1	21.24	0.06	iao4
86	s3_u1	1	5.84	0.04	ie2
87	s3_u1	1	3.5	0.09	ie3
90	s3_u1	1	27.01	0.03	ii
90	s3_u1	1	19.69	0.07	ii
90	s3_u1	1	20.71	0.04	ii
90	s3_u1	1	3.42	0.08	ii
90	s3_u1	1	12.15	0.04	ii
90	s3_u1	1	21.19	0.05	ii
90	s3_u1	1	26.69	0.03	ii
90	s3_u1	1	21.84	0.06	ii
90	s3_u1	1	25.84	0.03	ii
90	s3_u1	1	1.76	0.02	ii
90	s3_u1	1	14.98	0.03	ii
90	s3_u1	1	9.82	0.04	ii
90	s3_u1	1	9.08	0.02	ii
90	s3_u1	1	2.37	0.04	ii
90	s3_u1	1	0.45	0.04	ii
90	s3_u1	1	25.01	0.06	ii
90	s3_u1	1	13.2	0.03	ii
90	s3_u1	1	22.47	0.04	ii
90	s3_u1	1	4.19	0.04	ii
90	s3_u1	1	22.58	0.03	ii
91	s3_u1	1	2.41	0.01	in1
92	s3_u1	1	6.34	0.05	in2
97	s3_u1	1	0.77	0.06	ing2
97	s3_u1	1	9.2	0.05	ing2
97	s3_u1	1	7.4	0.04	ing2
99	s3_u1	1	20.85	0.14	ing4
101	s3_u1	1	22.51	0.07	iong1
104	s3_u1	1	21.9	0.09	iong4
108	s3_u1	1	26.72	0.05	iu3
108	s3_u1	1	0.49	0.11	iu3
108	s3_u1	1	22.61	0.07	iu3
108	s3_u1	1	19.76	0.04	iu3
109	s3_u1	1	17.35	0.08	iu4
109	s3_u1	1	9.1	0.05	iu4
109	s3_u1	1	0.62	0.06	iu4
111	s3_u1	1	4.03	0.06	ix1
111	s3_u1	1	2.97	0.03	ix1
111	s3_u1	1	1.99	0.04	ix1
112	s3_u1	1	7.99	0.06	ix2
112	s3_u1	1	26.81	0.03	ix2
112	s3_u1	1	0.99	0.04	ix2
113	s3_u1	1	3.65	0.07	ix3
114	s3_u1	1	26.97	0.04	ix4
119	s3_u1	1	13.63	0.08	iy4
123	s3_u1	1	8.05	0.04	j
123	s3_u1	1	6.29	0.05	j
123	s3_u1	1	24.46	0.04	j
124	s3_u1	1	6.87	0.06	k
124	s3_u1	1	16.93	0.07	k
124	s3_u1	1	7.3	0.03	k
125	s3_u1	1	17.31	0.04	l
125	s3_u1	1	15.32	0.05	l
125	s3_u1	1	7.2	0.03	l
125	s3_u1	1	12.84	0.02	l
125	s3_u1	1	8.78	0.04	l
125	s3_u1	1	0.6	0.02	l
125	s3_u1	1	14.75	0.02	l
125	s3_u1	1	15.81	0.03	l
126	s3_u1	1	6.69	0.02	m
127	s3_u1	1	11.62	0.05	n
127	s3_u1	1	12.51	0.05	n
127	s3_u1	1	8.36	0.06	n
127	s3_u1	1	2.49	0.03	n
127	s3_u1	1	22.17	0.07	n
127	s3_u1	1	10.14	0.05	n
127	s3_u1	1	14.38	0.05	n
127	s3_u1	1	3.72	0.04	n
127	s3_u1	1	0.39	0.04	n
127	s3_u1	1	6.98	0.04	n
127	s3_u1	1	5.08	0.06	n
127	s3_u1	1	17.03	0.02	n
127	s3_u1	1	16.76	0.03	n
127	s3_u1	1	10.68	0.03	n
133	s3_u1	1	22.82	0.06	ong1
133	s3_u1	1	25.23	0.05	ong1
133	s3_u1	1	5.36	0.07	ong1
134	s3_u1	1	6.55	0.05	ong2
134	s3_u1	1	17.64	0.07	ong2
134	s3_u1	1	11.86	0.12	ong2
135	s3_u1	1	17.46	0.08	ong3
135	s3_u1	1	4.27	0.05	ong3
135	s3_u1	1	27.13	0.1	ong3
136	s3_u1	1	24.85	0.15	ong4
139	s3_u1	1	1.88	0.06	ou1
140	s3_u1	1	14.7	0.05	ou2
140	s3_u1	1	12.77	0.07	ou2
142	s3_u1	1	16.72	0.04	ou4
142	s3_u1	1	9.91	0.09	ou4
142	s3_u1	1	26.87	0.05	ou4
143	s3_u1	1	1.07	0.06	ou5
144	s3_u1	1	7.36	0.04	p
144	s3_u1	1	0.72	0.05	p
145	s3_u1	1	19.91	0.04	q
145	s3_u1	1	1.4	0.07	q
145	s3_u1	1	5.25	0.06	q
145	s3_u1	1	9.15	0.05	q
145	s3_u1	1	26.58	0.06	q
145	s3_u1	1	2.69	0.1	q
145	s3_u1	1	23.5	0.06	q
145	s3_u1	1	23.1	0.08	q
145	s3_u1	1	8.46	0.05	q
146	s3_u1	1	19.34	0.04	r
146	s3_u1	1	5.88	0.04	r
146	s3_u1	1	12.58	0.02	r
146	s3_u1	1	20.61	0.07	r
146	s3_u1	1	8.97	0.02	r
146	s3_u1	1	4.75	0.07	r
146	s3_u1	1	14.51	0.02	r
147	s3_u1	1	25.66	0.12	s
148	s3_u1	1	12.69	0.08	sh
148	s3_u1	1	7.94	0.05	sh
148	s3_u1	1	8.14	0.03	sh
148	s3_u1	1	6.77	0.04	sh
148	s3_u1	1	7.06	0.06	sh
148	s3_u1	1	25.9	0.04	sh
148	s3_u1	1	26.92	0.05	sh
148	s3_u1	1	26.77	0.04	sh
148	s3_u1	1	14.62	0.08	sh
148	s3_u1	1	0.94	0.05	sh
148	s3_u1	1	17.74	0.04	sh
149	s3_u1	1	17.6	0.04	t
151	s3_u1	1	4.82	0.08	u2
151	s3_u1	1	1.73	0.03	u2
152	s3_u1	1	19.14	0.05	u3
152	s3_u1	1	19.86	0.05	u3
152	s3_u1	1	7.28	0.02	u3
152	s3_u1	1	5.48	0.06	u3
152	s3_u1	1	8.88	0.05	u3
153	s3_u1	1	2.87	0.05	u4
153	s3_u1	1	17.57	0.03	u4
167	s3_u1	1	6.43	0.08	uan3
168	s3_u1	1	1.57	0.12	uan4
168	s3_u1	1	23.44	0.06	uan4
180	s3_u1	1	17.78	0.07	ui2
180	s3_u1	1	2.45	0.04	ui2
182	s3_u1	1	21.69	0.13	ui4
182	s3_u1	1	16.63	0.05	ui4
182	s3_u1	1	11.76	0.07	ui4
182	s3_u1	1	27.84	0.11	ui4
182	s3_u1	1	16.44	0.13	ui4
182	s3_u1	1	4.36	0.03	ui4
189	s3_u1	1	25.94	0.13	uo1
189	s3_u1	1	11.15	0.11	uo1
190	s3_u1	1	25.78	0.06	uo2
191	s3_u1	1	0.86	0.04	uo3
191	s3_u1	1	17.88	0.09	uo3
191	s3_u1	1	4.93	0.14	uo3
191	s3_u1	1	7.48	0.08	uo3
194	s3_u1	1	8.84	0.04	uu
194	s3_u1	1	7.25	0.03	uu
194	s3_u1	1	4.32	0.04	uu
194	s3_u1	1	1.53	0.04	uu
194	s3_u1	1	2.42	0.03	uu
194	s3_u1	1	19.8	0.06	uu
194	s3_u1	1	19.09	0.05	uu
194	s3_u1	1	5.44	0.04	uu
197	s3_u1	1	12.56	0.02	v3
197	s3_u1	1	23.56	0.13	v3
198	s3_u1	1	23.18	0.09	v4
201	s3_u1	1	2.79	0.05	van2
206	s3_u1	1	21.38	0.08	ve2
208	s3_u1	1	8.51	0.09	ve4
216	s3_u1	1	25.28	0.04	x
216	s3_u1	1	22.88	0.06	x
216	s3_u1	1	21.3	0.08	x
217	s3_u1	1	16.4	0.04	z
217	s3_u1	1	13.6	0.03	z
217	s3_u1	1	16.59	0.04	z
218	s3_u1	1	24.81	0.04	zh
218	s3_u1	1	4.25	0.02	zh
218	s3_u1	1	3.6	0.05	zh
218	s3_u1	1	17.43	0.03	zh
218	s3_u1	1	27.54	0.04	zh
218	s3_u1	1	27.07	0.06	zh
218	s3_u1	1	12.07	0.05	zh
218	s3_u1	1	5.34	0.02	zh
